Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Daggett County,UT,49009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,127",0,0
Primary and Secondary Syphilis,Davis County,UT,49011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"322,094",2,0.6
Primary and Secondary Syphilis,Duchesne County,UT,49013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,308",0,0
Primary and Secondary Syphilis,Emery County,UT,49015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,749",0,0
Primary and Secondary Syphilis,Garfield County,UT,49017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,083",0,0
Primary and Secondary Syphilis,Grand County,UT,49019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,360",0,0
Primary and Secondary Syphilis,Iron County,UT,49021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,780",0,0
Primary and Secondary Syphilis,Juab County,UT,49023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,348",0,0
Primary and Secondary Syphilis,Kane County,UT,49025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,260",0,0
Primary and Secondary Syphilis,Millard County,UT,49027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,662",0,0
Primary and Secondary Syphilis,Morgan County,UT,49029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,173",0,0
Primary and Secondary Syphilis,Piute County,UT,49031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,510",0,0
Primary and Secondary Syphilis,Rich County,UT,49033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,288",0,0
Primary and Secondary Syphilis,Salt Lake County,UT,49035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,079,721",39,3.6
Primary and Secondary Syphilis,San Juan County,UT,49037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,973",0,0
Primary and Secondary Syphilis,Sanpete County,UT,49039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,237",0,0
Primary and Secondary Syphilis,Sevier County,UT,49041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,852",0,0
Primary and Secondary Syphilis,Summit County,UT,49043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,486",0,0
Primary and Secondary Syphilis,Tooele County,UT,49045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,762",0,0
Primary and Secondary Syphilis,Uintah County,UT,49047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,555",0,0
Primary and Secondary Syphilis,Utah County,UT,49049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"551,891",2,0.4
Primary and Secondary Syphilis,Wasatch County,UT,49051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,437",0,0
Primary and Secondary Syphilis,Washington County,UT,49053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,800",0,0
Primary and Secondary Syphilis,Wayne County,UT,49055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,747",0,0
Primary and Secondary Syphilis,Weber County,UT,49057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"238,519",2,0.8
Primary and Secondary Syphilis,Addison County,VT,50001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,791",0,0
Primary and Secondary Syphilis,Bennington County,VT,50003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,659",1,2.7
Primary and Secondary Syphilis,Caledonia County,VT,50005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,157",0,0
Primary and Secondary Syphilis,Chittenden County,VT,50007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"159,515",4,2.5
Primary and Secondary Syphilis,Essex County,VT,50009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,211",0,0
Primary and Secondary Syphilis,Franklin County,VT,50011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,294",0,0
Primary and Secondary Syphilis,Grand Isle County,VT,50013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,987",0,0
Primary and Secondary Syphilis,Lamoille County,VT,50015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,067",0,0
Primary and Secondary Syphilis,Orange County,VT,50017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,915",0,0
Primary and Secondary Syphilis,Orleans County,VT,50019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,169",0,0
Primary and Secondary Syphilis,Rutland County,VT,50021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,622",0,0
Primary and Secondary Syphilis,Washington County,VT,50023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,319",0,0
Primary and Secondary Syphilis,Windham County,VT,50025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,857",0,0
Primary and Secondary Syphilis,Windsor County,VT,50027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"56,067",0,0
Primary and Secondary Syphilis,Accomack County,VA,51001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,148",1,3
Primary and Secondary Syphilis,Albemarle County,VA,51003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"103,000",1,1
Primary and Secondary Syphilis,Alleghany County,VA,51005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,161",0,0
Primary and Secondary Syphilis,Amelia County,VA,51007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,745",0,0
Primary and Secondary Syphilis,Amherst County,VA,51009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,178",0,0
Primary and Secondary Syphilis,Appomattox County,VA,51011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,255",0,0
Primary and Secondary Syphilis,Arlington County,VA,51013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"224,906",13,5.8
Primary and Secondary Syphilis,Augusta County,VA,51015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,912",1,1.4
Primary and Secondary Syphilis,Bath County,VA,51017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,616",0,0
Primary and Secondary Syphilis,Bedford County,VA,51019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"75,773",2,2.6
Primary and Secondary Syphilis,Bland County,VA,51021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,735",0,0
Primary and Secondary Syphilis,Botetourt County,VA,51023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,002",1,3
Primary and Secondary Syphilis,Brunswick County,VA,51025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,973",0,0
Primary and Secondary Syphilis,Buchanan County,VA,51027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,597",1,4.2
Primary and Secondary Syphilis,Buckingham County,VA,51029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,136",0,0
Primary and Secondary Syphilis,Campbell County,VA,51031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,235",4,7.2
Primary and Secondary Syphilis,Caroline County,VA,51033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,298",0,0
Primary and Secondary Syphilis,Carroll County,VA,51035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,883",0,0
Primary and Secondary Syphilis,Charles City County,VA,51036,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,130",0,0
Primary and Secondary Syphilis,Charlotte County,VA,51037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,305",0,0
Primary and Secondary Syphilis,Chesterfield County,VA,51041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"327,745",7,2.1
Primary and Secondary Syphilis,Clarke County,VA,51043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,348",0,0
Primary and Secondary Syphilis,Craig County,VA,51045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,210",0,0
Primary and Secondary Syphilis,Culpeper County,VA,51047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,506",0,0
Primary and Secondary Syphilis,Cumberland County,VA,51049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,841",0,0
Primary and Secondary Syphilis,Dickenson County,VA,51051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,486",0,0
Primary and Secondary Syphilis,Dinwiddie County,VA,51053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,904",2,7.2
Primary and Secondary Syphilis,Essex County,VA,51057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,229",2,17.8
Primary and Secondary Syphilis,Fairfax County,VA,51059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,130,924",18,1.6
Primary and Secondary Syphilis,Fauquier County,VA,51061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"67,207",0,0
Primary and Secondary Syphilis,Floyd County,VA,51063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,528",0,0
Primary and Secondary Syphilis,Fluvanna County,VA,51065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,977",0,0
Primary and Secondary Syphilis,Franklin County,VA,51067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"56,335",2,3.6
Primary and Secondary Syphilis,Frederick County,VA,51069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,319",1,1.2
Primary and Secondary Syphilis,Giles County,VA,51071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,925",0,0
Primary and Secondary Syphilis,Gloucester County,VA,51073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,834",1,2.7
Primary and Secondary Syphilis,Goochland County,VA,51075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,626",0,0
Primary and Secondary Syphilis,Grayson County,VA,51077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,161",0,0
Primary and Secondary Syphilis,Greene County,VA,51079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,804",0,0
Primary and Secondary Syphilis,Greensville County,VA,51081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,886",0,0
Primary and Secondary Syphilis,Halifax County,VA,51083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,401",0,0
Primary and Secondary Syphilis,Hanover County,VA,51085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"101,330",1,1
Primary and Secondary Syphilis,Henrico County,VA,51087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"318,611",17,5.3
Primary and Secondary Syphilis,Henry County,VA,51089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,617",1,1.9
Primary and Secondary Syphilis,Highland County,VA,51091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,215",0,0
Primary and Secondary Syphilis,Isle Of Wight County,VA,51093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,656",3,8.4
Primary and Secondary Syphilis,James City County,VA,51095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"70,516",2,2.8
Primary and Secondary Syphilis,King And Queen County,VA,51097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,130",0,0
Primary and Secondary Syphilis,King George County,VA,51099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,926",1,4
Primary and Secondary Syphilis,King William County,VA,51101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,097",1,6.2
Primary and Secondary Syphilis,Lancaster County,VA,51103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,148",0,0
Primary and Secondary Syphilis,Lee County,VA,51105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,185",0,0
Primary and Secondary Syphilis,Loudoun County,VA,51107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"349,679",6,1.7
Primary and Secondary Syphilis,Louisa County,VA,51109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,945",2,5.9
Primary and Secondary Syphilis,Lunenburg County,VA,51111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,527",0,0
Primary and Secondary Syphilis,Madison County,VA,51113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,200",0,0
Primary and Secondary Syphilis,Mathews County,VA,51115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,897",0,0
Primary and Secondary Syphilis,Mecklenburg County,VA,51117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,426",1,3.2
Primary and Secondary Syphilis,Middlesex County,VA,51119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,762",0,0
Primary and Secondary Syphilis,Montgomery County,VA,51121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"96,207",0,0
Primary and Secondary Syphilis,Nelson County,VA,51125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,789",0,0
Primary and Secondary Syphilis,New Kent County,VA,51127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,507",1,5.1
Primary and Secondary Syphilis,Northampton County,VA,51131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,125",0,0
Primary and Secondary Syphilis,Northumberland County,VA,51133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,200",0,0
Primary and Secondary Syphilis,Nottoway County,VA,51135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,773",3,19
Primary and Secondary Syphilis,Orange County,VA,51137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,689",0,0
Primary and Secondary Syphilis,Page County,VA,51139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,821",0,0
Primary and Secondary Syphilis,Patrick County,VA,51141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,368",0,0
Primary and Secondary Syphilis,Pittsylvania County,VA,51143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,426",3,4.8
Primary and Secondary Syphilis,Powhatan County,VA,51145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,259",0,0
Primary and Secondary Syphilis,Prince Edward County,VA,51147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,802",0,0
Primary and Secondary Syphilis,Prince George County,VA,51149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,253",1,2.7
Primary and Secondary Syphilis,Prince William County,VA,51153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"438,580",13,3
Primary and Secondary Syphilis,Pulaski County,VA,51155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,507",2,5.8
Primary and Secondary Syphilis,Rappahannock County,VA,51157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,478",0,0
Primary and Secondary Syphilis,Richmond County,VA,51159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,953",0,0
Primary and Secondary Syphilis,Roanoke County,VA,51161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"93,524",6,6.4
Primary and Secondary Syphilis,Rockbridge County,VA,51163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,307",0,0
Primary and Secondary Syphilis,Rockingham County,VA,51165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"77,741",0,0
Primary and Secondary Syphilis,Russell County,VA,51167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,264",0,0
Primary and Secondary Syphilis,Scott County,VA,51169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,640",0,0
Primary and Secondary Syphilis,Shenandoah County,VA,51171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,684",0,0
Primary and Secondary Syphilis,Smyth County,VA,51173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,652",1,3.2
Primary and Secondary Syphilis,Southampton County,VA,51175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,128",0,0
Primary and Secondary Syphilis,Spotsylvania County,VA,51177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"127,348",3,2.4
Primary and Secondary Syphilis,Stafford County,VA,51179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,788",4,2.9
Primary and Secondary Syphilis,Surry County,VA,51181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,765",0,0
Primary and Secondary Syphilis,Sussex County,VA,51183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,810",0,0
Primary and Secondary Syphilis,Tazewell County,VA,51185,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,103",0,0
Primary and Secondary Syphilis,Warren County,VA,51187,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,699",2,5.2
Primary and Secondary Syphilis,Washington County,VA,51191,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,907",1,1.8
Primary and Secondary Syphilis,Westmoreland County,VA,51193,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,612",0,0
Primary and Secondary Syphilis,Wise County,VA,51195,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,589",1,2.5
Primary and Secondary Syphilis,Wythe County,VA,51197,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,344",0,0
Primary and Secondary Syphilis,York County,VA,51199,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,269",0,0
Primary and Secondary Syphilis,Alexandria City,VA,51510,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"148,892",13,8.7
Primary and Secondary Syphilis,Bedford City,VA,51515,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,,Data not available,Data not available
Primary and Secondary Syphilis,Bristol City,VA,51520,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,341",0,0
Primary and Secondary Syphilis,Buena Vista City,VA,51530,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,680",0,0
Primary and Secondary Syphilis,Charlottesville City,VA,51540,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,349",3,6.8
Primary and Secondary Syphilis,Chesapeake City,VA,51550,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"230,571",9,3.9
Primary and Secondary Syphilis,Colonial Heights City,VA,51570,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,634",1,5.7
Primary and Secondary Syphilis,Covington City,VA,51580,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,818",0,0
Primary and Secondary Syphilis,Danville City,VA,51590,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,907",0,0
Primary and Secondary Syphilis,Emporia City,VA,51595,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,588",0,0
Primary and Secondary Syphilis,Fairfax City,VA,51600,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,973",0,0
Primary and Secondary Syphilis,Falls Church City,VA,51610,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,508",1,7.4
Primary and Secondary Syphilis,Franklin City,VA,51620,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,638",0,0
Primary and Secondary Syphilis,Fredericksburg City,VA,51630,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,132",0,0
Primary and Secondary Syphilis,Galax City,VA,51640,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,035",0,0
Primary and Secondary Syphilis,Hampton City,VA,51650,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,699",17,12.4
Primary and Secondary Syphilis,Harrisonburg City,VA,51660,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,395",2,3.9
Primary and Secondary Syphilis,Hopewell City,VA,51670,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,163",1,4.5
Primary and Secondary Syphilis,Lexington City,VA,51678,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,170",0,0
Primary and Secondary Syphilis,Lynchburg City,VA,51680,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,014",5,6.4
Primary and Secondary Syphilis,Manassas City,VA,51683,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,705",1,2.4
Primary and Secondary Syphilis,Manassas Park City,VA,51685,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,149",1,6.2
Primary and Secondary Syphilis,Martinsville City,VA,51690,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,755",0,0
Primary and Secondary Syphilis,Newport News City,VA,51700,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"182,020",18,9.9
Primary and Secondary Syphilis,Norfolk City,VA,51710,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"246,139",13,5.3
Primary and Secondary Syphilis,Norton City,VA,51720,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,017",0,0
Primary and Secondary Syphilis,Petersburg City,VA,51730,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,538",2,6.1
Primary and Secondary Syphilis,Poquoson City,VA,51735,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,104",0,0
Primary and Secondary Syphilis,Portsmouth City,VA,51740,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"96,205",7,7.3
Primary and Secondary Syphilis,Radford City,VA,51750,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,184",0,0
Primary and Secondary Syphilis,Richmond City,VA,51760,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"214,114",34,15.9
Primary and Secondary Syphilis,Roanoke City,VA,51770,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"98,465",12,12.2
Primary and Secondary Syphilis,Salem City,VA,51775,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,299",1,4
Primary and Secondary Syphilis,Staunton City,VA,51790,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,350",0,0
Primary and Secondary Syphilis,Suffolk City,VA,51800,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"85,728",3,3.5
Primary and Secondary Syphilis,Virginia Beach City,VA,51810,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"448,479",11,2.5
Primary and Secondary Syphilis,Waynesboro City,VA,51820,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,263",0,0
Primary and Secondary Syphilis,Williamsburg City,VA,51830,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,206",0,0
Primary and Secondary Syphilis,Winchester City,VA,51840,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,216",1,3.7
Primary and Secondary Syphilis,Adams County,WA,53001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,067",2,10.5
Primary and Secondary Syphilis,Asotin County,WA,53003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,110",0,0
Primary and Secondary Syphilis,Benton County,WA,53005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"184,486",18,9.8
Primary and Secondary Syphilis,Chelan County,WA,53007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,967",0,0
Primary and Secondary Syphilis,Clallam County,WA,53009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"72,312",1,1.4
Primary and Secondary Syphilis,Clark County,WA,53011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"443,817",21,4.7
Primary and Secondary Syphilis,Columbia County,WA,53013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,032",1,24.8
Primary and Secondary Syphilis,Cowlitz County,WA,53015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"101,860",8,7.9
Primary and Secondary Syphilis,Douglas County,WA,53017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,471",0,0
Primary and Secondary Syphilis,Ferry County,WA,53019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,646",0,0
Primary and Secondary Syphilis,Franklin County,WA,53021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"86,638",6,6.9
Primary and Secondary Syphilis,Garfield County,WA,53023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,256",0,0
Primary and Secondary Syphilis,Grant County,WA,53025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"91,878",4,4.4
Primary and Secondary Syphilis,Grays Harbor County,WA,53027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"71,078",3,4.2
Primary and Secondary Syphilis,Island County,WA,53029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,801",2,2.5
Primary and Secondary Syphilis,Jefferson County,WA,53031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"30,076",0,0
Primary and Secondary Syphilis,King County,WA,53033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,044,449",176,8.6
Primary and Secondary Syphilis,Kitsap County,WA,53035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"253,968",6,2.4
Primary and Secondary Syphilis,Kittitas County,WA,53037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,765",1,2.4
Primary and Secondary Syphilis,Klickitat County,WA,53039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,866",0,0
Primary and Secondary Syphilis,Lewis County,WA,53041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"75,081",1,1.3
Primary and Secondary Syphilis,Lincoln County,WA,53043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,301",0,0
Primary and Secondary Syphilis,Mason County,WA,53045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,497",0,0
Primary and Secondary Syphilis,Okanogan County,WA,53047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,193",0,0
Primary and Secondary Syphilis,Pacific County,WA,53049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,498",0,0
Primary and Secondary Syphilis,Pend Oreille County,WA,53051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,896",0,0
Primary and Secondary Syphilis,Pierce County,WA,53053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"819,743",31,3.8
Primary and Secondary Syphilis,San Juan County,WA,53055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,875",0,0
Primary and Secondary Syphilis,Skagit County,WA,53057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"118,837",2,1.7
Primary and Secondary Syphilis,Skamania County,WA,53059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,274",1,8.9
Primary and Secondary Syphilis,Snohomish County,WA,53061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"745,913",28,3.8
Primary and Secondary Syphilis,Spokane County,WA,53063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"479,398",11,2.3
Primary and Secondary Syphilis,Stevens County,WA,53065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,430",0,0
Primary and Secondary Syphilis,Thurston County,WA,53067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"262,388",2,0.8
Primary and Secondary Syphilis,Wahkiakum County,WA,53069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,042",0,0
Primary and Secondary Syphilis,Walla Walla County,WA,53071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,530",1,1.7
Primary and Secondary Syphilis,Whatcom County,WA,53073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"206,353",2,1
Primary and Secondary Syphilis,Whitman County,WA,53075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,570",1,2.1
